id
"(135589, 93005, 18)"
"(135589, 93006, 18)"
"(135589, 93012, 18)"
"(135589, 93015, 18)"
"(135589, 93017, 18)"
"(135589, 93024, 18)"
"(135589, 93025, 18)"
"(135589, 93037, 18)"
"(135589, 93047, 18)"
"(135590, 92982, 18)"
"(135590, 92991, 18)"
"(135590, 93002, 18)"
"(135590, 93007, 18)"
"(135590, 93033, 18)"
"(135590, 93034, 18)"
"(135590, 93035, 18)"
"(135590, 93038, 18)"
"(135591, 92984, 18)"
"(135591, 92992, 18)"
"(135591, 93002, 18)"
"(135591, 93005, 18)"
"(135591, 93006, 18)"
"(135591, 93008, 18)"
"(135591, 93011, 18)"
"(135591, 93012, 18)"
"(135591, 93025, 18)"
"(135591, 93034, 18)"
"(135591, 93035, 18)"
"(135591, 93036, 18)"
"(135591, 93047, 18)"
"(135592, 92894, 18)"
"(135592, 92983, 18)"
"(135592, 92989, 18)"
"(135592, 93001, 18)"
"(135592, 93002, 18)"
"(135592, 93006, 18)"
"(135592, 93007, 18)"
"(135592, 93009, 18)"
"(135592, 93012, 18)"
"(135592, 93048, 18)"
"(135592, 93050, 18)"
"(135593, 92985, 18)"
"(135593, 93002, 18)"
"(135593, 93004, 18)"
"(135593, 93012, 18)"
"(135593, 93036, 18)"
"(135594, 92981, 18)"
"(135594, 92983, 18)"
"(135594, 93004, 18)"
"(135594, 93037, 18)"
"(135594, 93038, 18)"
"(135595, 92984, 18)"
"(135595, 93004, 18)"
"(135595, 93038, 18)"
"(135596, 92979, 18)"
"(135596, 92980, 18)"
"(135596, 92981, 18)"
"(135596, 92985, 18)"
"(135596, 93033, 18)"
"(135597, 92976, 18)"
"(135597, 92980, 18)"
"(135597, 92984, 18)"
"(135597, 92985, 18)"
"(135597, 93049, 18)"
"(135597, 93050, 18)"
"(135597, 93056, 18)"
"(135598, 92981, 18)"
"(135598, 92982, 18)"
"(135598, 92985, 18)"
"(135598, 92986, 18)"
"(135598, 93051, 18)"
"(135598, 93055, 18)"
"(135599, 92974, 18)"
"(135599, 92977, 18)"
"(135599, 92980, 18)"
"(135599, 93011, 18)"
"(135599, 93045, 18)"
"(135599, 93050, 18)"
"(135600, 92973, 18)"
"(135600, 92975, 18)"
"(135600, 93049, 18)"
"(135601, 92973, 18)"
"(135601, 92975, 18)"
"(135601, 92979, 18)"
"(135601, 92980, 18)"
"(135601, 92981, 18)"
"(135601, 93047, 18)"
"(135601, 93048, 18)"
"(135601, 93049, 18)"
"(135601, 93050, 18)"
"(135602, 92968, 18)"
"(135602, 92970, 18)"
"(135602, 93046, 18)"
"(135602, 93048, 18)"
"(135602, 93049, 18)"
"(135603, 92966, 18)"
"(135603, 92967, 18)"
"(135603, 92969, 18)"
"(135603, 92973, 18)"
"(135603, 92984, 18)"
"(135603, 92985, 18)"
"(135603, 93004, 18)"
"(135604, 92966, 18)"
"(135604, 92991, 18)"
"(135605, 92983, 18)"
"(135605, 93025, 18)"
"(135606, 92962, 18)"
"(135606, 92965, 18)"
"(135606, 92966, 18)"
"(135607, 92965, 18)"
"(135607, 92967, 18)"
"(135607, 93004, 18)"
"(135608, 92965, 18)"
"(135608, 92966, 18)"
"(135608, 92989, 18)"
"(135609, 92961, 18)"
"(135609, 92962, 18)"
"(135609, 92983, 18)"
"(135609, 92986, 18)"
"(135609, 93004, 18)"
"(135609, 93043, 18)"
"(135610, 92959, 18)"
"(135610, 92960, 18)"
"(135610, 92961, 18)"
"(135610, 93003, 18)"
"(135610, 93030, 18)"
"(135610, 93043, 18)"
"(135611, 93028, 18)"
"(135612, 92956, 18)"
"(135612, 92998, 18)"
"(135612, 92999, 18)"
"(135612, 93040, 18)"
"(135613, 92957, 18)"
"(135613, 92958, 18)"
"(135614, 92954, 18)"
"(135614, 92955, 18)"
"(135616, 92952, 18)"
"(135617, 92950, 18)"
"(135618, 92949, 18)"
"(135619, 93009, 18)"
"(135620, 92944, 18)"
"(135620, 92947, 18)"
"(135623, 93028, 18)"
"(135624, 93038, 18)"
"(135626, 92997, 18)"
"(135626, 92998, 18)"
"(135626, 93031, 18)"
"(135628, 93019, 18)"
"(135628, 93030, 18)"
"(135629, 93013, 18)"
"(135629, 93019, 18)"
"(135663, 93007, 18)"
